symbol,day,month,entry_ts_ms,exit_ts_ms,score,gross_pnl_bps,net_pnl_bps,alloc_dollars,pnl_dollars
SEIUSDT,2026-02-06,2026-02,1770394080000,1770394140000,17.992777,11.461491,0.985991,25185.55,2.48
GALAUSDT,2026-02-07,2026-02,1770426420000,1770426480000,11.905155,25.815579,15.690506,25186.17,39.52
CRVUSDT,2026-02-07,2026-02,1770427320000,1770427380000,14.542621,27.501833,17.091504,25196.05,43.06
CRVUSDT,2026-02-07,2026-02,1770447480000,1770447540000,6.847619,-11.833786,-22.626286,25206.81,-57.03
CRVUSDT,2026-02-07,2026-02,1770447540000,1770447600000,7.849388,15.738492,3.366006,25192.55,8.48
GALAUSDT,2026-02-07,2026-02,1770488880000,1770488940000,8.660136,32.445071,22.453881,25194.67,56.57
GALAUSDT,2026-02-07,2026-02,1770492660000,1770492720000,18.705248,18.706887,8.935547,25208.82,22.53
CRVUSDT,2026-02-08,2026-02,1770514680000,1770514740000,8.482366,3.895591,-5.914471,25214.45,-14.91
GALAUSDT,2026-02-08,2026-02,1770524340000,1770524400000,6.899530,43.071363,32.787097,25210.72,82.66
CRVUSDT,2026-02-08,2026-02,1770531360000,1770531420000,14.374893,35.332607,24.138583,25231.39,60.90
GALAUSDT,2026-02-08,2026-02,1770536040000,1770536100000,13.527249,14.433476,3.779457,25246.61,9.54
CRVUSDT,2026-02-08,2026-02,1770537720000,1770537780000,20.799291,62.954984,50.571978,25249.00,127.69
GALAUSDT,2026-02-08,2026-02,1770539220000,1770539280000,13.421152,28.637365,18.357614,25280.92,46.41
CRVUSDT,2026-02-09,2026-02,1770601260000,1770601320000,12.433241,35.842408,25.009810,25292.52,63.26
CRVUSDT,2026-02-09,2026-02,1770602040000,1770602100000,20.453444,23.834679,11.616425,25308.34,29.40
CRVUSDT,2026-02-09,2026-02,1770606060000,1770606120000,11.071055,35.447026,23.652323,25315.69,59.88
GALAUSDT,2026-02-09,2026-02,1770618120000,1770618180000,17.726994,9.713409,-1.455056,25330.65,-3.69
GALAUSDT,2026-02-09,2026-02,1770629220000,1770629280000,8.668503,32.104256,21.138695,25329.73,53.54
GALAUSDT,2026-02-09,2026-02,1770634020000,1770634080000,14.008280,10.050190,-1.475251,25343.12,-3.74
GALAUSDT,2026-02-10,2026-02,1770685440000,1770685500000,17.133271,9.708726,-0.726035,25342.18,-1.84
GALAUSDT,2026-02-10,2026-02,1770688800000,1770688860000,10.222813,24.295432,14.224071,25341.72,36.05
GALAUSDT,2026-02-10,2026-02,1770689580000,1770689640000,19.869585,24.336822,13.775120,25350.74,34.92
SEIUSDT,2026-02-10,2026-02,1770706380000,1770706440000,17.030560,17.901217,7.860432,25359.47,19.93
CRVUSDT,2026-02-10,2026-02,1770708240000,1770708300000,14.114795,44.614876,33.931786,25364.45,86.07
CRVUSDT,2026-02-10,2026-02,1770713520000,1770713580000,9.050030,-4.030613,-14.300815,25385.97,-36.30
CRVUSDT,2026-02-10,2026-02,1770724140000,1770724200000,19.215755,41.152263,28.582206,25376.89,72.53
CRVUSDT,2026-02-11,2026-02,1770770640000,1770770700000,19.077591,12.749379,-1.473861,25395.02,-3.74
CRVUSDT,2026-02-11,2026-02,1770770880000,1770770940000,37.895276,-0.000000,-12.523504,25394.09,-31.80
CRVUSDT,2026-02-11,2026-02,1770777900000,1770777960000,17.413206,51.121849,39.252563,25386.14,99.65
GALAUSDT,2026-02-11,2026-02,1770784980000,1770785040000,6.468837,7.694231,-2.475008,25411.05,-6.29
GALAUSDT,2026-02-11,2026-02,1770785100000,1770785160000,11.151234,-10.188447,-20.353373,25409.48,-51.72
SEIUSDT,2026-02-11,2026-02,1770790560000,1770790620000,18.617359,7.119379,-3.118672,25396.55,-7.92
GALAUSDT,2026-02-11,2026-02,1770798300000,1770798360000,26.415105,5.194770,-5.919067,25394.57,-15.03
CRVUSDT,2026-02-12,2026-02,1770873780000,1770873840000,8.518860,42.426814,31.206937,25390.81,79.24
CRVUSDT,2026-02-12,2026-02,1770883680000,1770883740000,6.966820,-0.000000,-10.121621,25410.62,-25.72
GALAUSDT,2026-02-12,2026-02,1770890820000,1770890880000,12.110036,7.464535,-2.403836,25404.19,-6.11
CRVUSDT,2026-02-12,2026-02,1770893820000,1770893880000,9.578963,-8.063355,-18.358846,25402.66,-46.64
GALAUSDT,2026-02-12,2026-02,1770903720000,1770903780000,23.430993,7.509250,-2.985699,25391.00,-7.58
GALAUSDT,2026-02-12,2026-02,1770911700000,1770911760000,22.196472,30.238127,19.720553,25389.11,50.07
SEIUSDT,2026-02-12,2026-02,1770929400000,1770929460000,48.263614,-1.367424,-11.196189,25401.63,-28.44
SEIUSDT,2026-02-12,2026-02,1770929460000,1770929520000,40.179546,8.243846,-1.717911,25394.52,-4.36
CRVUSDT,2026-02-13,2026-02,1770943020000,1770943080000,23.430128,12.610143,-0.489064,25393.42,-1.24
CRVUSDT,2026-02-13,2026-02,1770943320000,1770943380000,10.699352,42.247571,31.040241,25393.11,78.82
GALAUSDT,2026-02-13,2026-02,1770960240000,1770960300000,10.415736,-2.573993,-13.145973,25412.82,-33.41
GALAUSDT,2026-02-13,2026-02,1770960300000,1770960360000,8.659992,28.367132,17.925513,25404.47,45.54
GALAUSDT,2026-02-13,2026-02,1770960600000,1770960660000,6.731396,7.714020,-3.373962,25415.85,-8.58
CRVUSDT,2026-02-13,2026-02,1770978600000,1770978660000,15.333014,4.127021,-9.510977,25413.71,-24.17
CRVUSDT,2026-02-14,2026-02,1771029840000,1771029900000,9.764288,27.700831,16.483511,25407.67,41.88
CRVUSDT,2026-02-14,2026-02,1771046700000,1771046760000,14.294537,43.364514,31.962580,25418.14,81.24
GALAUSDT,2026-02-14,2026-02,1771055760000,1771055820000,19.540958,36.234815,26.172141,25438.45,66.58
CRVUSDT,2026-02-14,2026-02,1771057080000,1771057140000,11.707892,7.880202,-2.538957,25455.09,-6.46
GALAUSDT,2026-02-14,2026-02,1771068420000,1771068480000,10.241551,14.225856,2.776721,25453.48,7.07
GALAUSDT,2026-02-14,2026-02,1771104480000,1771104540000,14.780268,32.520332,22.180226,25455.24,56.46
CRVUSDT,2026-02-15,2026-02,1771129620000,1771129680000,10.348591,41.267352,30.579735,25469.36,77.88
CRVUSDT,2026-02-15,2026-02,1771134060000,1771134120000,13.665222,-0.000000,-11.995738,25488.83,-30.58
CRVUSDT,2026-02-15,2026-02,1771134360000,1771134420000,21.273615,26.168062,13.426625,25481.18,34.21
GALAUSDT,2026-02-15,2026-02,1771134780000,1771134840000,13.653343,6.894956,-3.540724,25489.74,-9.03
GALAUSDT,2026-02-15,2026-02,1771144140000,1771144200000,9.162407,25.529042,14.724099,25487.48,37.53
GALAUSDT,2026-02-15,2026-02,1771162800000,1771162860000,7.280998,38.842031,28.770552,25496.86,73.36
SEIUSDT,2026-02-15,2026-02,1771175880000,1771175940000,29.247531,16.040994,6.253874,25515.20,15.96
CRVUSDT,2026-02-16,2026-02,1771201200000,1771201260000,17.913466,3.966611,-8.862444,25519.19,-22.62
GALAUSDT,2026-02-16,2026-02,1771204200000,1771204260000,12.748786,-2.483799,-12.930170,25513.54,-32.99
GALAUSDT,2026-02-16,2026-02,1771204260000,1771204320000,19.918437,-4.940332,-15.271469,25505.29,-38.95
CRVUSDT,2026-02-16,2026-02,1771204380000,1771204440000,7.651128,39.824771,26.995716,25495.55,68.83
GALAUSDT,2026-02-16,2026-02,1771209960000,1771210020000,10.810548,12.306151,1.593157,25512.76,4.06
CRVUSDT,2026-02-16,2026-02,1771237920000,1771237980000,21.781337,35.246503,21.320131,25513.78,54.40
CRVUSDT,2026-02-17,2026-02,1771288260000,1771288320000,9.489001,31.311159,20.909282,25527.37,53.38
GALAUSDT,2026-02-17,2026-02,1771290660000,1771290720000,8.872074,7.262152,-2.804914,25540.72,-7.16
CRVUSDT,2026-02-17,2026-02,1771290900000,1771290960000,19.523816,54.898908,42.336873,25538.93,108.12
CRVUSDT,2026-02-17,2026-02,1771302960000,1771303020000,13.236402,3.950989,-6.674308,25565.96,-17.06
GALAUSDT,2026-02-17,2026-02,1771317420000,1771317480000,19.892913,42.057780,30.962256,25561.69,79.14
GALAUSDT,2026-02-17,2026-02,1771317780000,1771317840000,8.846388,7.427537,-2.799480,25581.48,-7.16
GALAUSDT,2026-02-18,2026-02,1771373580000,1771373640000,11.315070,4.940687,-5.907986,25579.69,-15.11
GALAUSDT,2026-02-18,2026-02,1771392240000,1771392300000,13.803959,22.187526,12.335114,25575.91,31.55
CRVUSDT,2026-02-18,2026-02,1771399020000,1771399080000,12.678635,3.960361,-7.664625,25583.80,-19.61
GALAUSDT,2026-02-18,2026-02,1771399860000,1771399920000,8.009817,-0.000000,-9.979615,25578.89,-25.53
CRVUSDT,2026-02-18,2026-02,1771403580000,1771403640000,20.355591,31.492953,18.718105,25572.51,47.87
CRVUSDT,2026-02-18,2026-02,1771423080000,1771423140000,22.744899,3.995121,-9.270044,25584.48,-23.72
SEIUSDT,2026-02-18,2026-02,1771442820000,1771442880000,16.633732,-0.000000,-9.902494,25578.55,-25.33
GALAUSDT,2026-02-19,2026-02,1771461060000,1771461120000,10.155368,12.929915,2.869793,25572.22,7.34
CRVUSDT,2026-02-19,2026-02,1771464540000,1771464600000,13.034873,-12.189947,-24.114916,25574.05,-61.67
GALAUSDT,2026-02-19,2026-02,1771482300000,1771482360000,18.097558,-0.000000,-10.564220,25558.64,-27.00
CRVUSDT,2026-02-19,2026-02,1771485360000,1771485420000,21.432791,44.536053,32.035942,25551.88,81.86
CRVUSDT,2026-02-19,2026-02,1771491660000,1771491720000,15.715872,-0.000000,-11.955229,25572.35,-30.57
GALAUSDT,2026-02-19,2026-02,1771498380000,1771498440000,17.572910,26.034887,14.791214,25564.71,37.81
GALAUSDT,2026-02-20,2026-02,1771547100000,1771547160000,8.462852,29.014683,17.468721,25574.16,44.67
CRVUSDT,2026-02-20,2026-02,1771548660000,1771548720000,25.771087,49.775322,36.756377,25585.33,94.04
CRVUSDT,2026-02-20,2026-02,1771552980000,1771553040000,11.503305,4.127085,-7.431947,25608.84,-19.03
CRVUSDT,2026-02-20,2026-02,1771556220000,1771556280000,25.828928,-0.000000,-12.399378,25604.08,-31.75
GALAUSDT,2026-02-20,2026-02,1771557300000,1771557360000,12.703578,5.230108,-5.115230,25596.14,-13.09
GALAUSDT,2026-02-20,2026-02,1771574700000,1771574760000,12.808334,-5.208298,-15.939091,25592.87,-40.79
SEIUSDT,2026-02-20,2026-02,1771608360000,1771608420000,21.428043,11.336252,1.599995,25582.67,4.09
GALAUSDT,2026-02-21,2026-02,1771636260000,1771636320000,8.704183,-2.554252,-13.879598,25583.70,-35.51
GALAUSDT,2026-02-21,2026-02,1771639380000,1771639440000,11.916528,-7.654970,-18.462254,25574.82,-47.22
CRVUSDT,2026-02-21,2026-02,1771647780000,1771647840000,18.588485,-0.000000,-12.960344,25563.01,-33.13
CRVUSDT,2026-02-21,2026-02,1771653960000,1771654020000,6.390416,-0.000000,-10.489994,25554.73,-26.81
CRVUSDT,2026-02-21,2026-02,1771655700000,1771655760000,9.771764,36.816510,26.521687,25548.03,67.76
GALAUSDT,2026-02-21,2026-02,1771662720000,1771662780000,13.773660,25.201613,14.431960,25564.97,36.90
SEIUSDT,2026-02-21,2026-02,1771707360000,1771707420000,17.230542,11.316217,1.510587,25574.19,3.86
CRVUSDT,2026-02-22,2026-02,1771719840000,1771719900000,11.772385,12.599685,1.404796,25575.16,3.59
CRVUSDT,2026-02-22,2026-02,1771721700000,1771721760000,6.209707,46.326431,35.760996,25576.06,91.46
CRVUSDT,2026-02-22,2026-02,1771726200000,1771726260000,17.672746,8.389190,-3.224982,25598.92,-8.26
GALAUSDT,2026-02-22,2026-02,1771729080000,1771729140000,15.576626,26.253610,15.509793,25596.86,39.70
GALAUSDT,2026-02-22,2026-02,1771729320000,1771729380000,7.945062,23.577354,13.100886,25606.78,33.55
GALAUSDT,2026-02-22,2026-02,1771729680000,1771729740000,16.899711,5.238316,-5.898272,25615.17,-15.11
SEIUSDT,2026-02-22,2026-02,1771796220000,1771796280000,16.477496,4.396428,-5.461588,25611.39,-13.99
CRVUSDT,2026-02-23,2026-02,1771806960000,1771807020000,19.582690,8.695613,-2.384923,25607.90,-6.11
CRVUSDT,2026-02-23,2026-02,1771807620000,1771807680000,8.065924,39.177752,27.663192,25606.37,70.84
GALAUSDT,2026-02-23,2026-02,1771808340000,1771808400000,12.832966,11.118609,0.497855,25624.08,1.28
GALAUSDT,2026-02-23,2026-02,1771809480000,1771809540000,50.480948,5.729249,-4.692280,25624.40,-12.02
GALAUSDT,2026-02-23,2026-02,1771809900000,1771809960000,32.121203,2.967826,-7.043685,25621.39,-18.05
SEIUSDT,2026-02-23,2026-02,1771810380000,1771810440000,28.085016,6.039391,-4.315781,25616.88,-11.06
CRVUSDT,2026-02-23,2026-02,1771824840000,1771824900000,14.319952,40.409081,28.568618,25614.12,73.18
SEIUSDT,2026-02-23,2026-02,1771868880000,1771868940000,28.526193,18.210330,7.911668,25632.41,20.28
GALAUSDT,2026-02-24,2026-02,1771902780000,1771902840000,11.757276,2.906125,-7.670472,25637.48,-19.67
GALAUSDT,2026-02-24,2026-02,1771903080000,1771903140000,19.704257,-0.000000,-10.431882,25632.56,-26.74
GALAUSDT,2026-02-24,2026-02,1771907040000,1771907100000,18.373388,29.112082,18.970813,25625.88,48.61
CRVUSDT,2026-02-24,2026-02,1771958700000,1771958760000,11.818377,-4.442444,-15.141936,25638.03,-38.82
CRVUSDT,2026-02-24,2026-02,1771965060000,1771965120000,12.902162,80.357159,67.642277,25628.33,173.36
GALAUSDT,2026-02-25,2026-02,1771983960000,1771984020000,15.831121,-0.000000,-10.352293,25671.67,-26.58
GALAUSDT,2026-02-25,2026-02,1771986000000,1771986060000,8.152383,22.475065,11.416076,25665.02,29.30
GALAUSDT,2026-02-25,2026-02,1771988940000,1771989000000,12.607194,-2.832052,-12.500492,25672.35,-32.09
CRVUSDT,2026-02-25,2026-02,1771995600000,1771995660000,7.214240,42.826552,32.221459,25664.32,82.69
CRVUSDT,2026-02-25,2026-02,1772031840000,1772031900000,15.428064,28.101219,18.044726,25685.00,46.35
SEIUSDT,2026-02-25,2026-02,1772059440000,1772059500000,19.237742,5.548207,-4.778147,25696.58,-12.28
CRVUSDT,2026-02-26,2026-02,1772065440000,1772065500000,8.325040,51.068219,39.481885,25693.51,101.44
GALAUSDT,2026-02-26,2026-02,1772073180000,1772073240000,7.911510,28.679103,18.734800,25718.88,48.18
CRVUSDT,2026-02-26,2026-02,1772091660000,1772091720000,13.145598,71.738564,60.099966,25730.92,154.64
CRVUSDT,2026-02-26,2026-02,1772093400000,1772093460000,8.017480,43.573771,33.343573,25769.58,85.92
CRVUSDT,2026-02-27,2026-02,1772162760000,1772162820000,6.155198,3.988824,-5.858620,25791.06,-15.11
CRVUSDT,2026-02-27,2026-02,1772179080000,1772179140000,9.727051,35.599702,23.988064,25787.29,61.86
CRVUSDT,2026-02-27,2026-02,1772199420000,1772199480000,12.818237,48.774004,37.471998,25802.75,96.69
GALAUSDT,2026-02-27,2026-02,1772205120000,1772205180000,7.669333,5.417104,-5.004150,25826.92,-12.92
GALAUSDT,2026-02-27,2026-02,1772211120000,1772211180000,22.786331,-2.729994,-12.894355,25823.69,-33.30
GALAUSDT,2026-02-27,2026-02,1772216640000,1772216700000,22.367252,38.081926,27.521146,25815.37,71.05
CRVUSDT,2026-02-28,2026-02,1772251140000,1772251200000,16.388355,-0.000000,-11.391317,25833.13,-29.43
CRVUSDT,2026-02-28,2026-02,1772261880000,1772261940000,8.322391,39.162598,27.431310,25825.77,70.84
CRVUSDT,2026-02-28,2026-02,1772262720000,1772262780000,9.163900,12.992401,1.936304,25843.48,5.00
GALAUSDT,2026-02-28,2026-02,1772263920000,1772263980000,8.954830,-14.347143,-24.040156,25844.73,-62.13
GALAUSDT,2026-02-28,2026-02,1772264040000,1772264100000,11.100423,14.347174,3.513603,25829.20,9.08
GALAUSDT,2026-02-28,2026-02,1772268840000,1772268900000,11.634066,29.095141,18.808481,25831.47,48.59
CRVUSDT,2026-03-01,2026-03,1772340120000,1772340180000,12.834405,43.517354,31.905560,25843.62,82.46
CRVUSDT,2026-03-01,2026-03,1772349120000,1772349180000,7.962873,48.096200,37.042996,25864.23,95.81
GALAUSDT,2026-03-01,2026-03,1772355660000,1772355720000,10.376827,28.248635,17.455862,25888.18,45.19
GALAUSDT,2026-03-01,2026-03,1772356560000,1772356620000,12.187106,36.486107,24.167685,25899.48,62.59
GALAUSDT,2026-03-01,2026-03,1772357100000,1772357160000,14.139282,28.097780,16.898224,25915.13,43.79
CRVUSDT,2026-03-01,2026-03,1772362380000,1772362440000,12.177522,-0.000000,-10.480744,25926.08,-27.17
CRVUSDT,2026-03-02,2026-03,1772420940000,1772421000000,11.217204,-4.123672,-15.476008,25919.28,-40.11
GALAUSDT,2026-03-02,2026-03,1772441700000,1772441760000,7.200694,25.964035,15.694749,25909.25,40.66
CRVUSDT,2026-03-02,2026-03,1772448300000,1772448360000,8.630369,41.425021,31.104799,25919.42,80.62
GALAUSDT,2026-03-02,2026-03,1772451000000,1772451060000,10.013289,-5.750393,-16.307198,25939.58,-42.30
GALAUSDT,2026-03-02,2026-03,1772451060000,1772451120000,14.678670,31.701119,20.281755,25929.00,52.59
CRVUSDT,2026-03-02,2026-03,1772453700000,1772453760000,7.418400,12.401781,1.461812,25942.15,3.79
